symbol,globalScore_x,globalScore_y,chembl
PPARG,0.0356119212548127,0.6362339174645092,0.9952589460462166
TRAFD1,0.0356115630554111,,
UNC93A,0.035594496364844,,
NHERF1,0.0355932129974809,,
RUNX1T1,0.0355905400061367,,
CD59,0.0355883735861271,,
MT1M,0.0355157258503523,,
LAIR1,0.0355078262687612,,
DCSTAMP,0.0354910156098112,,
CCKBR,0.0354722744526376,,
PLA2G10,0.0354473278124464,,
PKN1,0.0354427080642629,,
LRP8,0.0354420149289552,,
CXCR4,0.0354417321039685,,
CLMP,0.0354065419290869,,
IL17F,0.0353981838083658,,
FABP6-AS1,0.0353787403848344,,
KHK,0.0353676127325598,,
APOC1,0.0353129800018721,,
REG4,0.0353054136142209,,
SEMA4D,0.0352137996708151,,
COMMD1,0.0352124415383655,,
PRSS22,0.0352073236712979,,
FBXW11,0.0351949154319899,,
TLE4,0.0351863120400753,,
CBLL1,0.035113794409439,,
MCOLN1,0.0350879114037655,,
LINC02345,0.0350761388057796,,
IDE,0.0350661709005614,,
PDE6A,0.0350649700643116,0.1032144276021683,0.1553600927229698
TLR6,0.0350452905587791,,
CLDN2,0.0350058854444165,,
LBR,0.0349992122386412,,
LEPR,0.0349622542531727,,
LEP,0.0349622542531727,,
DVL1,0.0349113788366089,,
FCN1,0.0349059282862143,,
B3GALT1,0.0348057012620377,,
LPCAT1,0.0347883307944949,,
DCLRE1C,0.0347331147432682,,
LINC00479,0.0347170442485535,,
ZNF318,0.0346961567577998,,
TFPI2,0.0346640113076055,,
AOX1,0.0346562413897227,,
GAPT,0.034656058169224,,
POLB,0.0346370239810502,,
PARP14,0.0346283828850911,,
SPP1,0.0346192646341897,,
MMP12,0.0346168198156231,,
SMAD3-DT,0.0346030541067957,,
TTYH3,0.0345408952990736,,
IGLV7-46,0.0344785121164579,,
SLC25A34,0.0344747287704304,,
ENSG00000220256,0.0344407200797783,,
CXCL10,0.0344369141158349,0.1373189210998014,0.1692918401682361
PLS1,0.0344302923159082,,
LTK,0.0343955143170647,,
CEACAM3,0.0343781747001763,,
AQP5,0.0343755284118109,,
TNC,0.0343682298817717,,
STX4,0.0343207356509717,,
XRCC6,0.0342748357234592,,
VAMP3,0.0342671116581331,,
SLC7A5,0.0342650045619706,,
DCN,0.0342551092981725,,
MAOB,0.034200045884361,,
THRA,0.0341787449612412,,
MNDA,0.0341699259715087,,
SLC23A3,0.0341481941863961,,
PTGS1,0.034086670907216,0.6191979704479602,0.9953095220014696
PDGFC,0.0340561296449647,,
CYP2B6,0.0340151646986701,,
SPTA1,0.0340041908705512,,
RASGRP3,0.0339987319572205,,
NPTX2,0.033998491221734,,
HTR1D,0.0339941742508966,,
TCIRG1,0.0339717802426177,,
KDELR1,0.0339717802426177,,
CLDN1,0.033934313227031,,
SCNN1G,0.0339283501014783,,
NFATC2,0.0338978642716808,,
RRAGC,0.0338978642716808,,
NEDD4,0.033868297883306,,
KLRK1,0.0338608891805294,,
MOCS1,0.0338285722743237,,
SP100,0.0338138578824443,,
KLRC4-KLRK1,0.0338110848543053,,
BGN,0.0338101175718241,,
CFI,0.0337781070180067,,
NUSAP1,0.0336984468955335,,
DEFA6,0.0336786135546284,,
ADAMTS2,0.0336691207494101,,
LINC03078,0.0336454619919352,,
GIMAP1,0.0336243751792141,,
CDX2,0.0336090892745059,,
ZNF488,0.0336038334883621,,
CPXM1,0.0335594811300849,,
IGKV3-15,0.0335199561142556,,
BPIFB1,0.0334912415235016,,
DUSP22,0.0334765432373402,,
DUSP22,0.0334765432373402,,
LINC00955,0.0334709748006012,,
PKP3,0.033425632798409,,
CLEC6A,0.03341573702829,,
RUVBL2,0.0333952356693096,,
GUCY1B1,0.0333745562410913,,
MUC6,0.0333492828725119,,
UPK3A,0.0333445703127352,,
PVR,0.0333434944896538,,
RNF20,0.0332991449070916,,
TECTB,0.0332922215894233,,
ARID3A,0.0332843617129042,,
FLT3LG,0.033240012130342,,
IRF2,0.0332252289361546,,
EFR3B,0.0332106631129033,,
DDX20,0.0332068219199162,,
DENND5B,0.0331956625477799,,
CHRNB2,0.0331660961594051,,
MEP1A,0.0331547616677361,,
MYD88,0.0331217465768429,,
RRAS2,0.0330995717855618,,
PADI2,0.0330800254425517,,
PRSS53,0.033050248975192,,
HK3,0.0330276387521575,,
PNOC,0.0330217076242502,,
ZBTB1,0.0330034810233438,,
PRKG1,0.0330011276169856,,
WASF3,0.0329939183381937,,
ACSL1,0.0329768881655533,,
FABP2,0.0329674116722093,,
LY6D,0.0329666900655205,,
ARIH2,0.0329591314407817,,
VNN2,0.0329448967779703,,
CCNL2,0.0329335486223418,,
DSG4,0.0329221734553132,,
OTOP3,0.0328517910806778,,
IGLC3,0.0328366189292668,,
WNT7B,0.0327782953329865,,
IFNK,0.0327521667221582,,
IGHV4-34,0.0327460854175119,,
YBX3,0.0327419977317089,,
MAP3K20-AS1,0.0327417085261373,,
TENM3,0.0326878015321649,,
SHBG,0.0326693731043008,,
PTPRB,0.0326303975562116,,
ICAM4,0.0326249729947578,,
OASL,0.0326222197656602,,
KRT23,0.0326156121042815,,
ELMO1,0.032570783486302,,
DOCK10,0.0325673767948159,,
EHBP1L1,0.0325008524209726,,
LINC01235,0.0324972692930668,,
CCDC82,0.0324804380330467,,
SESN1,0.0324638944355042,,
ACSL4,0.0324542161962992,,
CDKN1C,0.0324412406003807,,
CERK,0.0324140016115559,,
MSI2,0.0324121532558483,,
MADCAM1,0.0323929889684622,0.4144158122676722,0.6545629524355938
LST1,0.0323287872452167,,
CD84,0.0323245232074911,,
B3GNT5,0.0323098014015639,,
NR1H4,0.0322984333806433,,
NSMCE2,0.0322859872539191,,
WIPF2,0.0322759534065173,,
C1QTNF6,0.0322125801343186,,
NEUROG3,0.0322125801343186,,
PRODH,0.0321977969401312,,
ST3GAL4,0.0321953779936828,,
XCL2,0.0321872171626579,,
UBD,0.032179312658551,,
RNF128,0.0321583348467056,,
OSCAR,0.0321582029041805,,
MS4A1,0.0321576578676802,0.0921462076932219,0.1367844294626147
PCSK1N,0.0321460557604753,,
KLF4,0.0320943145808195,,
DAP3,0.0320902748442226,,
CRABP2,0.0320836555385152,,
DIAPH1,0.0320647481924447,,
HYOU1,0.0320616797726553,,
SLC16A10,0.0320426824634861,,
ADM,0.0320353028720418,,
LAMA5,0.0320209977673633,,
NOTCH4,0.0320001571521424,,
COL1A1,0.0319819644169923,,
CCL1,0.0319587507532108,,
LY86,0.0319481860060343,,
LCT,0.0319373409509124,,
THBS2,0.0319130844380088,,
SPMIP1,0.0318863790258443,,
MERTK,0.0318765425924219,,
HOXC11,0.0318450789665471,,
NEDD9,0.0318060422941654,,
TBC1D22A,0.0317853665322543,,
SLC5A4,0.031778800966685,,
FZD4,0.0317196329632058,,
ABCG1,0.0317164651275171,,
FHIT,0.0317163721652433,,
TP53BP1,0.0316877586758151,,
MAPRE1,0.0316834445908967,,
HSPA6,0.0316642446090075,,
CTSD,0.0316134004765434,,
RBM17,0.0315862548374695,,
MAGT1,0.0315842943813546,,
ANKRD22,0.0315659549955597,,
C3orf85,0.0315250707286726,,
GBP5,0.0315205504175327,,
FOLR3,0.0315027102609486,,
SLC1A7,0.0314992046827509,,
IGHV2-70,0.0314907135222755,,
C3AR1,0.0314830203803223,,
GCNT4,0.0314811518129086,,
ENOX1,0.0314353271547612,,
MOGAT2,0.0314082001293195,,
ATM,0.0313921128569185,,
STC2,0.0313713071091449,,
TRHDE,0.0313697500923739,,
TRPM6,0.0312870341321734,,
SEMG1,0.0312544498583726,,
KRT77,0.0312444126370616,,
BUB3,0.0311936212244233,,
ENSG00000254645,0.0311899870308999,,
XCL1,0.0311334069586392,,
TNS4,0.0311126584320553,,
CAPSL,0.0311029043832577,,
THOC7,0.0310943958071702,,
ADH1C,0.031077943874933,,
KRT16,0.0310778299495239,,
HHLA2,0.0310133032264149,,
CD81,0.030992966613859,,
MANBA,0.030986223649697,,
GFPT2,0.0309406660751952,,
TGFBR2,0.0309270567289453,,
KCNJ3,0.0308859481233767,,
SLC22A18AS,0.0308690539310407,,
BCAM,0.0307835844853124,,
ALDH18A1,0.0307638271039545,,
TIMP1,0.0307325499442903,,
MIR3142HG,0.0306696433580332,,
SMAD1,0.0306677363417365,,
CADPS2,0.0306603447446428,,
ADAMTS19,0.0306382865709407,,
NKX2-6,0.0306375761395612,,
IP6K1,0.030619237266829,,
CNTFR,0.0306176827380149,,
ST6GALNAC2,0.0306159951620807,,
LAT2,0.0305636148600436,,
SEC24C,0.030501261354206,,
SLC1A5,0.0304755548173005,,
EYA2,0.0304561803044032,,
CYP2C9,0.0304504681163879,,
EFEMP2,0.030438596831832,,
DBNL,0.0304238136376446,,
DEF6,0.0304164220405509,,
LEAP2,0.0303710080798691,,
TLR7,0.030342506069614,0.1018868572995043,0.1367844294626147
LINC01484,0.0303309137401764,,
MINAR2,0.0302946474802221,,
KIR3DL1,0.0301932228254992,,
MT1F,0.0301829391250233,,
STEAP1,0.0301703936463427,,
BORCS5,0.0301543495966516,,
LILRB2,0.0301457563183752,,
HOXD13,0.0301356312647423,,
CCDC85B,0.0301281828883156,,
IGHV3-7,0.0301105096547811,,
IGLV1-44,0.0300849483033212,,
GET1-SH3BGR,0.0300333901369848,,
DHRS11,0.0300239400425941,,
ITPR3,0.0300091596459198,,
CTXN2,0.0300010179650753,,
NXF3,0.0299795189235389,,
ZNF503,0.0299521125834657,,
CMTM6,0.0299364302042792,,
CRISP3,0.0299363792109022,,
LINC01127,0.0299214139200688,,
DAO,0.0298781779499966,,
FLVCR2-AS1,0.0298358299726298,,
ADAMTS12,0.0298011795324023,,
WNT11,0.0297981693725368,,
MYBPH,0.0297672655007526,,
APOL1,0.029754243971546,,
RNASE2,0.0296991439158063,,
MEDAG,0.0296214117215033,,
FOLH1,0.0296053904130242,,
DPP10,0.0295963641604832,,
TMEM132A,0.0295922325475169,,
TMEM116,0.0295907541831061,,
TRPC4,0.0295700848582615,,
COL8A1,0.0295525930914336,,
LHX9,0.0295443645451302,,
RABEP2,0.0295210946909647,,
CDKN2B-AS1,0.0295140569700864,,
HOXA10,0.029494709155944,,
DECR1,0.0294849620691807,,
FOXD2,0.0294696848178563,,
SIRPD,0.0294553142640335,,
TCP10L2,0.0294466701208559,,
SERPINB2,0.0294268846038699,,
ALPL,0.0293900228719015,,
MT-TF,0.0293257154889801,,
SLC28A3,0.0293203731422152,,
CHI3L2,0.0293166299109856,,
FAM20A,0.029309946971724,,
KRT6A,0.0293017669277269,,
GXYLT2,0.0292648701649028,,
LYPD1,0.0292442299038098,,
COL4A1,0.0292399114750059,,
TRIB2,0.0292144833008202,,
NCF2,0.0291811241179671,,
GAS1,0.0291440047858339,,
PILRA,0.029106629184922,,
IGKV1-9,0.0290941041743381,,
SLC16A1,0.0290896859475648,,
GREM1,0.0290890175869058,,
IGHV3-15,0.0290479874473704,,
TGM2,0.0290419415670246,,
STEAP4,0.0290367362451823,,
SLC6A20,0.0290366191855298,,
SMC3,0.0290252239175226,,
CWH43,0.0290068071524309,,
CHP2,0.0289477868207939,,
ACE,0.0289398529507644,,
LINC02577,0.028907099071724,,
PARP10,0.0289038862989185,,
SLC17A4,0.0289034871913936,,
ANPEP,0.0288903234497682,,
DAB1,0.0288730026611297,,
C5AR1,0.028867852249934,,
ASPA,0.0288488496439275,,
LINC02490,0.0288115967882304,,
LRRN2,0.0287778977311149,,
IGHV1-3,0.0287517501611906,,
LINC01093,0.0287458392565367,,
PRSS2,0.0287443212805202,,
IGHV2-26,0.0287036792935406,,
CA12,0.0286983795202822,,
TNFRSF10C,0.0286635567455089,,
RPL6,0.0286413537018623,,
LILRB3,0.0286339311773616,,
GAL3ST1,0.0286271953934504,,
HP,0.0286047889804196,,
MOB4,0.0285985908788634,,
ST3GAL1,0.0285760935832053,,
LINC01913,0.0285750949058553,,
CKB,0.028571908389906,,
ELP6,0.0285488088247905,,
UGT2B7,0.0285286825698201,,
SMPDL3B,0.0285220175196435,,
GABRP,0.0285066980461901,0.3770350446226357,0.607930797611621
IGHV3-30,0.0284932241229565,,
RETREG3,0.0284741233525508,,
DUOXA1,0.0284702630706106,,
OR5AP2,0.0284563792540694,,
ENSG00000224272,0.0284562383420318,,
GP2,0.0283960738618689,,
CLEC4F,0.0283262454017492,,
ENSG00000250829,0.0283074616726046,,
SPIRE1,0.0282864725102791,,
PRR16,0.0282837316340233,,
SLC7A6OS,0.0282820938770854,,
HOXC8,0.0282171368518773,,
CD55,0.0281657721510286,,
MMEL1,0.0281230437670017,,
TUBB8,0.0281111293230016,,
PHGR1,0.0280873335598327,,
RAMP3,0.0280589542458423,,
MS4A8,0.0280176743172781,,
H4C3,0.0279710481271225,,
DPP4,0.0279378326361922,,
CIBAR2,0.0279011810891068,,
GNA15,0.0279000882162788,,
LCIIAR,0.0278547557029321,,
CTSS,0.0278473580280025,,
PRRX1,0.0278451224428657,,
IGLJ3,0.0278351494364633,,
SPHK1,0.0278146756355647,,
GJD4,0.0277767119933344,,
TSKU,0.027724585835728,,
NMUR2,0.0276706392480144,,
HNF4G,0.0276500782687931,,
IGLV1-47,0.0276209177816426,,
C1orf185,0.0275890965138134,,
DHRS9,0.0275610020952896,,
SLC30A10,0.0275547464936595,,
IGKV2-24,0.0275190406603999,,
RFC2,0.0274563104087435,,
ZNF512B,0.0274464064958149,,
VWF,0.0274340475112408,,
BST2,0.0274282295386447,,
TMEM63C,0.0273978947723627,,
LINC02177,0.0273773275722681,,
EMB,0.0273657303036621,,
ANGPTL2,0.0273654914389874,,
CNTN4,0.0273548240423856,,
OLFML2B,0.027348459522115,,
PAEP,0.0273137594465404,,
SAA4,0.0272373577869631,,
H1-5,0.0272232071050498,,
TLR2,0.0271888500963664,0.2069220948551123,0.1215861595223242
SELP,0.027143300094826,,
ENSG00000226197,0.0271427229449485,,
LDHD,0.0270825088951457,,
PPM1L,0.0270684873078089,,
CXCL17,0.0270400291790481,,
NNMT,0.0270337553245528,,
AGT,0.0270179528366607,,
CHAC1,0.0270162876175944,,
SLC52A1,0.0270092486710802,,
CCR9,0.0270031773827454,0.3623162352081084,0.5824126539082347
IGHV3-72,0.0269260381020322,,
NR4A3,0.0269060342204949,,
CD93,0.0268798394049742,,
RNF114,0.0268192766290246,,
LIPM,0.0267991707465322,,
SLC7A11,0.0267891799386501,,
PADI4,0.0267598621448001,,
IGKV1D-8,0.0267501101107257,,
TRIM22,0.0267247532536378,,
IGHV3-49,0.026698093179901,,
IGLV3-21,0.0266901593198068,,
IQSEC3-AS2,0.0266824104962095,,
FLVCR1,0.0266801973069705,,
GBP4,0.0266607082680937,,
CAMTA1,0.0266456303513529,,
PDZK1IP1,0.0266165351073572,,
THAP12,0.026612336761232,,
ELOVL2,0.0265883414721775,,
ASAH2,0.0265794245363125,,
MEOX1,0.0265742970383752,,
SSUH2,0.0265594813695959,,
MT-TY,0.0265560322274467,,
CYP3A7,0.0265491629265453,,
MT-ND4,0.0265344339131231,0.1098467676489306,0.1654922726831635
SRPX2,0.0265230317854597,,
HSD11B2,0.0265192570100818,,
CARD6,0.0265161610616311,,
HOXA11-AS,0.0265101498122946,,
IGHV6-1,0.0264827845761856,,
SERPINH1,0.0264492722410624,,
LYPD5,0.0264363597068141,,
SLC39A4,0.0264226241510526,,
SPINK5,0.0263925056824567,,
DAZL,0.0263892022785041,,
NOL4L,0.026375930518056,,
TNNC2,0.0263631653895533,,
IGLV5-45,0.026336865741572,,
VKORC1,0.0263271349356281,0.0527792655694947,0.0759913497014526
LINC01615,0.0262962302093018,,
RAX,0.0262894131013689,,
CARMIL1,0.0262814412661331,,
DNASE1,0.0262695695168469,,
ACSF2,0.0262209447836577,,
GZMB,0.0262130329051353,,
ABCB11,0.0262103507959469,,
SCIN,0.0261995231948689,,
IGKV2D-24,0.0261346476869491,,
TMEM72,0.0261234411493096,,
CD38,0.026096644207601,,
GLRA2,0.0260943834074838,,
IGHV3-73,0.0260855266740751,,
ABRAXAS2,0.0260748618501997,,
TDO2,0.026065440163787,,
GALNTL6,0.0260530791539019,,
LINC01303,0.0260203766332098,,
GDPD5,0.0260062920891219,,
GVQW3,0.0260062920891219,,
MAP6,0.0260062920891219,,
DGAT2,0.0260062920891219,,
EPHA8,0.0259905185627884,,
ZNF582,0.0259466081452074,,
KCNJ2,0.0259384715977733,,
IGLV7-43,0.0259301284931274,,
MXD3,0.0259223297907209,,
TRPV4,0.025891243977554,,
MRPS31,0.025884933130238,,
LCE3E,0.0258703617347575,,
ZSCAN31,0.0258614507911358,,
PPBP,0.0258503721839897,,
RGS5,0.0258482340998106,,
PRG2,0.0258457108163482,,
RAPGEF3,0.0258449108122072,,
PCDH17,0.0258448750566492,,
AIFM3,0.0257961156291632,,
MT-CYB,0.0257839639777351,,
IGLV1-51,0.0257715577691954,,
S100P,0.0257391168452931,,
ENSG00000236841,0.0257381428249351,,
IGHV4-31,0.0257375857294471,,
LINC02195,0.0257258740600461,,
DEFA5,0.0257017567639696,,
RTN4RL2,0.0256779078630819,,
B3GALT4,0.0256619480873527,,
GDPD3,0.0256548488271754,,
PANK4,0.0256435486357617,,
ETHE1,0.0256323027973117,,
SNHG1,0.0256118839296498,,
WARS1,0.0256054473890173,,
PYGL,0.0255925604187447,,
DHRS7,0.025590622568936,,
IL20RA,0.0255788326847204,,
CHRDL2,0.025569269286022,,
MARCO,0.0255556608212064,,
IGKV2D-28,0.0255240994517953,,
DOC2B,0.0255239385025206,,
ODAM,0.0255065188382657,,
MSTO1,0.0254472373364075,,
CDHR4,0.0254037031655522,,
SPAG4,0.0253940439864975,,
DSG3,0.0253777202989806,,
CD27,0.0253707736600664,,
SOX6,0.0253173878038807,,
POLR2E,0.0253016773528684,,
IGHJ1,0.0252989347896784,,
TSPAN33,0.0252697164976427,,
SH3BGR,0.0252658394506747,,
FJX1,0.0252630709294916,,
ADAM12,0.0252616773933055,,
CTSK,0.0252613660078321,,
B4GALNT3,0.0252563987281255,,
TUBAL3,0.0252346172549862,,
S100A3,0.025226855794606,,
TOGARAM2,0.025226505172715,,
CLXN,0.0252228504895493,,
LYZ,0.0252148627463625,,
IGLV2-11,0.0251940094137306,,
CNGA1,0.0251732956122301,,
IGKV3D-20,0.0251412181072187,,
MUC16,0.0251314301185597,,
COL5A2,0.0251167520958977,,
SLC25A15,0.0251107899200668,,
SETSIP,0.0250583541054426,,
TTC36,0.0250425767198393,,
EFCAB13,0.0249945239516757,,
NFE4,0.0249852609156149,,
CLCA4,0.0249562887158226,,
IZUMO1R,0.0249523879133474,,
CDHR1,0.0249377870291401,,
IGLC2,0.0249128771319582,,
P4HA3,0.0249085408600201,,
CHN2,0.0248801158173741,,
MT-ATP6,0.0248487015297259,,
ENSG00000278484,0.0248362231520811,,
WNT5A,0.0248032340124874,,
IGLV4-60,0.024797777640871,,
LILRA2,0.0247828461174616,,
SLC14A2,0.0247776681168532,,
IGLV6-57,0.0247488615580857,,
MT-TM,0.0247438427479431,,
LIPN,0.0247399016208891,,
RAD50,0.0247345821334306,,
LRIG2,0.0247074862235306,,
CYP4A11,0.0246961297952596,,
IGKV3-20,0.0246910417790876,,
FGFR2,0.024685539416408,,
MMP2,0.0246702161824694,,
CLEC12A,0.0246591425081724,,
GPR4,0.0246548930360922,,
IGHV3-74,0.0246500701676017,,
SCD,0.0246322877746219,,
TMEM263,0.0246271615390996,,
GDPD2,0.0246248419909031,,
ENSG00000253838,0.0245867933984096,,
HS3ST6,0.0245853013554252,,
DRD5,0.0245484694164383,,
ENSG00000237070,0.0245267427935461,,
IGHV1-46,0.0245184282959518,,
SPMIP6,0.0244961131192612,,
PDZD7,0.0244844962641623,,
UNC5B,0.024482817473588,,
ST7,0.0244730948030023,,
CD14,0.024471446471853,0.0800338325549036,0.1215861595223242
ALOX15B,0.0244665045325975,,
NRCAM,0.0244331652696208,,
RSPH6A,0.0244138308436088,,
C22orf15,0.0244133351983998,,
GPSM1,0.0244027201301742,,
AHCYL2,0.0244019277367356,,
PLA2G2A,0.024393198812595,,
REG3A,0.0243576416546277,,
COL10A1,0.0243355794874949,,
ENSG00000266924,0.0243303971594539,,
ORM1,0.0243271766387238,,
MT1X,0.0243182580401831,,
IGKV2D-40,0.0243107297539404,,
MT-ND1,0.0242981531522602,0.1066823876189005,0.1654922726831635
SMIM2-AS1,0.0242747362863204,,
RTKN2,0.024268417488444,,
MT-TL1,0.0242638759117238,,
PTHLH,0.0242631337804641,,
HGF,0.0242623277745547,,
RUNDC3B,0.024242994820821,,
LINC02023,0.0242334249100115,,
RFX8,0.0242016132949229,,
INPP5J,0.0241947615158739,,
ENSG00000256249,0.024187601866077,,
LINC01050,0.0241683417227718,,
N4BP1,0.0241665204058352,,
GDF15,0.0241664061626295,,
ITIH3,0.0241379202547952,,
MUC12,0.0241367705754543,,
NOTUM,0.0241346856200609,,
PPDPF,0.0241243250145439,,
IGHV3-20,0.0241137166243242,,
APOBEC3G,0.0241022761416951,,
IGKV1-5,0.0240917766926421,,
ITGA5,0.0240886661613509,,
CYP2C18,0.024088060411104,,
LILRA1,0.0240878520315817,,
IGLV3-19,0.0240862994043802,,
AREG,0.0240821586550176,,
IGKV1D-39,0.0240634272296729,,
IRAK3,0.024039455093617,,
VMP1,0.0240098082852581,,
PECAM1,0.0240032412907997,,
MXRA5,0.0239774217802034,,
IGKV2D-29,0.0239762836652663,,
ASS1,0.0239419117252636,,
LINC01270,0.0239334074023294,,
SYT14,0.0239329889048713,,
SLFN5,0.0239209476945106,,
CCL4L2,0.0239177037128516,,
TM4SF5,0.0239064242147677,,
PHLPP2,0.0239008943834455,,
SLC25A26,0.0238977457769284,,
IFI16,0.0238872672288756,,
ATF6B,0.0238860705786725,,
ENSG00000267629,0.0238823857880482,,
IGKV2D-30,0.0238452412489466,,
IGKV3D-15,0.023842885127481,,
PHLDA1,0.0238424320567456,,
CAPN5,0.023804969254561,,
ATAD3C,0.0238039449211291,,
ZBP1,0.0238035854272542,,
PRELID1,0.0238029701522181,,
ENSG00000237153,0.0238016320673619,,
ASCL2,0.023754836118465,,
AQP11,0.02375123950743,,
ENSG00000227482,0.0237509840263914,,
UGT2B10,0.0237321248811826,,
RGS1,0.0237245720856574,,
CYTOR,0.0236983210181383,,
AGPAT4,0.0236927374965126,,
HAPLN3,0.0236772368210813,,
PLEK,0.0236768079148952,,
APOBEC3B,0.023675951879637,,
SPINK4,0.0236687199110126,,
APIP,0.023657560134587,,
HSD3B2,0.0236495643720735,,
GDA,0.0236428233164473,,
ENSG00000275897,0.0236333079565251,,
SLC16A9,0.0236106767633171,,
MSN,0.0235994054694007,,
MT-ND4L,0.0235828905274308,0.1067499585324829,0.1654922726831635
SH3PXD2A-AS1,0.0235715301091353,,
TMEM25,0.023563991086957,,
FMO5,0.0235581226927368,,
IGKV1D-13,0.0235425629628488,,
SEMA6A,0.023530605071631,,
ADORA2B,0.0234997564956163,0.4856927551546119,0.7857629626639918
ZG16B,0.0234811276990939,,
RALYL,0.023460583391133,,
SGIP1,0.0234487939465567,,
MCM4,0.0234373712317373,,
ENSG00000256482,0.0234165795928227,,
KLHL18,0.0234112534828086,,
KIF26B,0.023408747292395,,
MYOC,0.0234053320819163,,
MT-ND6,0.0233999484993618,0.1074433827348351,0.1654922726831635
COL6A6,0.0233695073116857,,
TMC4,0.0233611426146199,,
CEACAM4,0.0233452449805761,,
ENSG00000280219,0.0233203590430467,,
TYROBP,0.0233189270774843,,
DRGX,0.0233136834050652,,
MAP7D3,0.0233094341889618,,
CTNND2,0.0233029147334734,,
MT-CO1,0.0232854595150286,,
MPO,0.023280161189533,,
INSL5,0.023272155457013,,
KCNRG,0.0232698293831799,,
ASCL5,0.0232668197153276,,
SHC3,0.0232511406832364,,
BEST4,0.0232470956487667,,
GFAP,0.0232206400356892,,
ESRRG,0.0231800484858244,,
EIF2AK4,0.0231291542585337,,
LAMP3,0.0231183223143337,,
LIPG,0.0230822765053909,,
PTGR1,0.0230649866193155,,
CFAP58-DT,0.023048570096733,,
KLHL5,0.0230423318539923,,
BRINP3,0.0230350292205382,,
IGLV8-61,0.0230126734906257,,
LEF1,0.0230008765984063,,
INKA1,0.0229996862227794,,
UGT1A4,0.022968954405797,,
NAA25,0.0229594811355777,,
STRA6,0.0229045136092492,,
WFDC2,0.0229016654494451,,
H19,0.022901622763367,,
IGHV3-64,0.0228983239545548,,
MMRN1,0.0228830084804289,,
LUZP2,0.0228782128947686,,
CD70,0.0228639844504506,,
ITPKA,0.0228561959631547,,
PANX2,0.0228470782252865,,
RAPGEFL1,0.0228283194841249,,
ADCYAP1,0.022811553105723,,
HSPB1,0.0228062044421351,,
KHDRBS2,0.0227969863507181,,
C1S,0.0227871144403355,,
ADGRL4,0.0227870262120608,,
RAB31,0.0227864233390175,,
C21orf91,0.0227618963033949,,
SLC19A3,0.0227615314234047,,
CYP7B1,0.0227596605888324,,
TMEM220,0.0227461502461889,,
CHST2,0.022745191467587,,
GRAMD1C,0.0227105772550944,,
PHF1,0.0227090288578961,,
MDFI,0.0227075285638294,,
ENSG00000228648,0.0226962590893513,,
FOSB,0.0226860767705332,,
SIGLEC9,0.0226853500952236,,
ENSG00000248187,0.0226848114805469,,
LINC01929,0.0226848114805469,,
FAM184B,0.0226848114805469,,
SCN1B,0.0226833744942911,,
BNC1,0.0226810027619,,
MYO7A,0.0226550131676631,,
IGHV1-58,0.0226499066083851,,
FIBIN,0.0226115946668248,,
ADAMTS9,0.0226088534477998,,
F11,0.0226071791351987,,
SERPINA9,0.0226051753248095,,
PLA2G3,0.0225951818456481,,
ENSG00000250274,0.0225897145489639,,
DUSP4,0.0225824709335919,,
F3,0.0225736258601716,,
CCDC69,0.022551104171107,,
IGLV3-25,0.0225386999556395,,
CLDN14,0.022522542996202,,
JSRP1,0.0225167970189134,,
IGKV1-17,0.0224946310796107,,
USH1G,0.0224780134193821,,
CHRNA7,0.0224606073127753,,
IGHV4-4,0.0224117111093527,,
THY1,0.0224015705778695,,
BMAL2,0.0223814083578386,,
CYBRD1,0.0223751047297313,,
GPX3,0.0223628936494134,,
DCC,0.0223570776389632,,
POPDC3,0.0223554946342372,,
HK2,0.022352964946014,,
LINC02732,0.0223419358888288,,
ENSG00000256694,0.0223354441406334,,
NEK7,0.0222480870742991,,
DACT2,0.0222439991083919,,
SLC45A1,0.022239023650936,,
ENSG00000251095,0.0222217152312307,,
RAB40C,0.022210177348643,,
DYSF,0.0222085909015789,,
LOXL2,0.0222002231222028,,
ENSG00000266968,0.0221907078654443,,
HBEGF,0.0221857709475542,,
LIPC,0.0221697332911651,,
PLAAT4,0.0221683840058567,,
SEL1L3,0.0221535386203096,,
SERTAD4,0.0221482550163418,,
IGHV1-18,0.0221381951399774,,
IGLV9-49,0.0221188179639448,,
IL15RA,0.0221115114511221,,
SCUBE2,0.0221086201538467,,
CYP2J2,0.0220929722843912,,
EDNRA,0.022092458452054,,
MZB1,0.0220846768667564,,
KLK10,0.0220556167003626,,
CCNJL,0.0220528962073932,,
CDH16,0.0220457595837704,,
JMJD1C,0.0220317943890619,,
LINC02555,0.0219925426564857,,
IGKV3-11,0.0219923183540564,,
CA7,0.0219906540315803,,
LCN15,0.0219878688732512,,
CYP27A1,0.0219606942592069,,
EPCAM-DT,0.0219530433682712,,
KCNJ8,0.0219508853218655,,
GKN2,0.0219336661104908,,
TWIST2,0.021926020407705,,
BCL2A1,0.0219254466276275,,
TMIGD3,0.0219215691565403,,
CNTFR-AS1,0.0218964079184725,,
CPNE6,0.0218931107159548,,
ARFGAP3,0.0218470607830184,,
A1CF,0.0218379685934166,,
IQSEC3-AS1,0.0218348323776169,,
IGHV3-35,0.0218297450287674,,
IGFBP7,0.0217942043774131,,
NDUFAF1,0.0217901811176071,0.1060553946102372,0.1654922726831635
